max-num-batched-tokens,max-num-seqs,swap-space,block-size,scheduler-delay-factor,gpu-memory-utilization,enable-chunked-prefill,enable-prefix-caching,disable-custom-all-reduce,use-v2-block-manager,latency_average,latency_p99,tokens_per_second_average,time_to_first_token_average,time_to_first_token_p99,time_per_output_token_average,time_per_output_token_p99
7899,880,5,16,0.02,0.92,False,False,True,True,6.031651198863983,6.144669682979584,8.292424950860084,1.880047184228897,2.070993683338165,0.1206330239772796,0.1228933936595916
4829,894,4,16,1.92,0.97,True,False,False,True,5.969161957502365,6.129921579360962,8.379204788761331,1.5660770273208615,1.9182450699806213,0.1193832391500472,0.1225984315872192
7927,1135,5,16,1.07,0.99,False,True,True,True,4.798113012313843,5.437463812828064,10.47498401118368,0.8399172520637512,1.8556945157051088,0.0959622602462768,0.1087492762565612
7288,926,5,32,1.01,0.86,False,False,False,True,6.010843669176102,6.145402550697327,8.320702878258421,1.842336641550064,2.0339727997779846,0.1202168733835221,0.1229080510139465
5369,234,1,32,1.05,0.93,True,True,True,True,5.9045572137832645,5.93965049982071,8.468282621802995,1.5033061170578004,1.847854504585266,0.1180911442756653,0.1187930099964141
5463,369,6,16,1.25,0.97,False,True,False,True,5.061289299726486,6.373071393966675,10.053231746057916,0.7587999641895294,2.191421544551849,0.1012257859945298,0.1274614278793334
7232,1099,3,8,0.98,0.89,True,False,True,False,6.225553175210953,6.690022583007813,8.044039089365903,2.020073354244232,2.5654565930366515,0.1245110635042191,0.1338004516601562
4558,783,4,16,1.88,0.89,False,True,False,True,5.443098764419556,6.628066284656525,9.258434420366324,1.0511947453022004,2.403859875202179,0.1088619752883911,0.1325613256931304
7033,544,3,32,1.26,0.97,False,False,False,True,6.087052019834519,6.246517324447632,8.216006387146717,1.7418039751052856,2.144808073043824,0.1217410403966903,0.1249303464889526
6251,1248,1,16,0.73,0.99,False,False,False,False,6.077956323623657,6.18561562538147,8.227294143394843,1.783843228816986,1.9917451310157768,0.1215591264724731,0.1237123125076293
7389,1144,2,16,0.51,0.95,False,True,False,True,4.932545953989029,6.079466943740845,10.290110396603728,0.8019360089302063,1.896064984798432,0.0986509190797805,0.1215893388748168
6306,1750,3,16,0.16,0.93,False,False,False,True,6.110901914834976,6.2147665262222285,8.183766792299926,1.7420509874820709,1.952984383106232,0.1222180382966994,0.1242953305244445
6935,1283,6,16,0.18,0.89,True,False,True,True,5.965766427516937,6.062107908725738,8.382267141267478,1.7649913346767423,1.9522289609909056,0.1193153285503387,0.1212421581745147
7959,1220,8,16,0.57,0.99,False,True,False,False,4.716933306455612,5.206082239151001,10.63101459388848,0.6371468162536621,1.23923574924469,0.0943386661291122,0.10412164478302
7628,1107,8,16,1.37,0.99,False,False,True,True,6.040682187080384,6.172026665210724,8.278561905806503,1.7046258985996243,2.232999672889709,0.1208136437416077,0.1234405333042144
7064,1293,5,32,0.86,0.99,False,True,True,False,4.859135236740112,5.598760318756104,10.358693412007534,0.7213483309745788,1.4144047284126282,0.0971827047348023,0.111975206375122
7423,1529,6,8,0.66,0.9,False,True,True,False,4.968860675096511,6.014464776515961,10.192022941340433,0.6900270354747772,1.738837606906891,0.0993772135019302,0.1202892955303192
5149,1224,5,16,1.55,0.97,False,False,True,False,6.267045122385025,6.777247757911682,8.009570754132149,1.7777747738361358,2.2206526470184325,0.1253409024477005,0.1355449551582336
7808,1206,7,16,1.23,0.88,True,False,False,True,6.112906150817871,6.770579514503479,8.209146921771202,1.7712701511383058,1.995422077178955,0.1222581230163574,0.1354115902900695
4549,323,2,16,1.57,0.98,True,False,False,False,5.984283921718597,6.080655961036682,8.35678388099004,1.5152882874011993,1.9209406113624568,0.1196856784343719,0.1216131192207336
7451,169,5,16,1.41,0.99,True,True,True,True,6.051916489601135,6.086700708866119,8.26207780402248,1.6511092805862426,1.9071813464164733,0.1210383297920227,0.1217340141773224
7380,917,3,32,0.44,0.98,False,False,True,True,6.008669764995575,6.170262928009033,8.324950218384869,1.7694658613204957,1.994656970500946,0.1201733952999114,0.1234052585601806
6369,1348,1,8,0.28,0.97,True,True,True,True,6.934641056060791,6.969765574932098,7.210321805152863,2.3867433404922487,2.7620999431610107,0.1386928211212157,0.1393953114986419
